,valid_from,changeset_id,changeset_tags
1745,2014-05-21 18:40:48+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1746,2014-05-21 18:40:50+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1747,2014-05-21 18:40:43+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1748,2014-05-21 18:40:55+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1749,2014-05-21 13:22:13+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1750,2014-05-21 18:40:57+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1751,2014-05-21 14:12:13+02:00,22463967,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (fabrieken)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1752,2014-05-21 13:21:41+02:00,22462723,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (heimolen)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1753,2014-05-21 18:40:56+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1754,2014-05-21 18:40:34+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1755,2014-05-21 14:12:11+02:00,22463967,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (fabrieken)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1756,2014-05-21 13:22:16+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1757,2014-05-21 11:39:04+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1758,2014-05-21 11:38:38+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1759,2014-05-21 13:22:20+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1760,2014-05-21 13:23:03+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1761,2014-05-21 18:40:34+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1762,2014-05-21 14:12:10+02:00,22463967,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (fabrieken)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1763,2014-05-21 13:22:38+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1764,2014-05-21 09:49:16+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1765,2014-05-21 11:38:57+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1766,2014-05-21 09:49:05+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1767,2014-05-21 18:40:56+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1768,2014-05-21 18:40:47+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1769,2014-05-21 11:38:59+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1770,2014-05-21 18:40:38+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1771,2014-05-21 14:12:11+02:00,22463967,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (fabrieken)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1772,2014-05-21 18:41:04+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1773,2014-05-21 09:49:20+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1774,2014-05-21 11:38:55+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1775,2014-05-21 13:21:50+02:00,22462723,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (heimolen)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1776,2014-05-21 11:39:08+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1777,2014-05-21 18:40:49+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1778,2014-05-21 13:22:05+02:00,22462723,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (heimolen)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1779,2014-05-21 18:40:33+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1780,2014-05-21 13:22:21+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1781,2014-05-21 18:40:36+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1782,2014-05-21 09:49:04+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1783,2014-05-21 09:49:10+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1784,2014-05-21 18:40:58+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1785,2014-05-21 13:22:23+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1786,2014-05-21 14:12:10+02:00,22463967,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (fabrieken)', 'created_by': 'JOSM/1.5 (7000 nl)'}"
1787,2014-05-21 11:39:13+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1788,2014-05-21 18:40:59+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1789,2014-05-21 13:22:46+02:00,22462920,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (kulert)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1790,2014-05-21 18:40:41+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1791,2014-05-21 09:49:06+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1792,2014-05-21 11:38:27+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1793,2014-05-21 18:40:49+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1794,2014-05-21 18:40:51+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1795,2014-05-21 18:41:00+02:00,22469016,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (deurne centrum zuid)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1796,2014-05-21 09:49:20+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1797,2014-05-21 11:39:01+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
1798,2019-03-04 16:57:20+01:00,67772311,"{'source': 'BAG; PDOK', 'comment': 'BAG Update; road details; landuses', 'created_by': 'JOSM/1.5 (14824 en)'}"
1799,2019-03-04 16:57:20+01:00,67772311,"{'source': 'BAG; PDOK', 'comment': 'BAG Update; road details; landuses', 'created_by': 'JOSM/1.5 (14824 en)'}"
1800,2016-12-05 16:31:07+01:00,44186005,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11223 nl)'}"
1801,2017-01-25 09:46:01+01:00,45467532,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11427 nl)'}"
1802,2021-06-01 17:56:39+02:00,105687074,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (17915 en)'}"
1803,2016-10-21 18:07:42+02:00,43063215,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1804,2017-03-11 21:45:24+01:00,46771911,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11526 nl)'}"
1805,2019-09-07 22:31:02+02:00,74214047,"{'source': 'BAG; PDOK', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (15322 en)'}"
1806,2016-10-21 18:07:42+02:00,43063215,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1807,2017-03-11 21:45:25+01:00,46771911,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11526 nl)'}"
1808,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1809,2016-12-16 22:13:14+01:00,44457550,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11223 nl)'}"
1810,2016-10-21 18:07:39+02:00,43063215,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1811,2016-10-21 18:07:39+02:00,43063215,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1812,2016-10-21 18:07:41+02:00,43063215,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1813,2016-12-05 16:31:10+01:00,44186005,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11223 nl)'}"
1814,2017-07-22 11:16:53+02:00,50477424,"{'source': 'BAG; PDOK Luchtfoto 2016 25cm', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (12275 en)'}"
1815,2016-10-29 17:06:50+02:00,43267431,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1816,2015-05-24 12:11:05+02:00,31415822,"{'created_by': 'JOSM/1.5 (7906 en)', 'comment': 'maxspeed'}"
1817,2015-05-24 12:11:07+02:00,31415822,"{'created_by': 'JOSM/1.5 (7906 en)', 'comment': 'maxspeed'}"
1818,2016-10-29 17:23:13+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1819,2016-10-29 17:23:14+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1820,2016-10-29 17:23:18+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1821,2016-10-29 17:23:13+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1822,2016-10-29 17:23:15+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1823,2016-10-29 17:06:52+02:00,43267431,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1824,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1825,2016-10-29 17:06:50+02:00,43267431,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1826,2016-12-04 10:01:10+01:00,44153219,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (11223 nl)'}"
1827,2020-07-02 08:17:05+02:00,87432740,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (16239 en)'}"
1828,2016-10-29 17:23:17+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1829,2016-10-29 17:23:15+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1830,2016-10-29 17:23:13+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1831,2016-10-30 11:28:24+01:00,43280658,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1832,2016-10-29 17:23:13+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1833,2016-10-30 11:28:22+01:00,43280658,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1834,2016-10-29 17:23:17+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1835,2016-10-30 11:28:24+01:00,43280658,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1836,2016-10-29 17:23:18+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1837,2016-10-29 17:23:18+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1838,2016-10-29 17:23:16+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1839,2016-10-29 17:23:14+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1840,2020-07-02 08:17:05+02:00,87432740,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (16239 en)'}"
1841,2016-11-26 13:36:17+01:00,43962885,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1842,2016-11-26 13:36:18+01:00,43962885,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1843,2016-10-29 17:06:52+02:00,43267431,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1844,2016-10-30 11:28:22+01:00,43280658,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1845,2016-11-26 13:36:16+01:00,43962885,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1846,2016-10-29 17:23:15+02:00,43267719,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (10966 nl)'}"
1847,2019-09-07 21:41:32+02:00,74213143,"{'source': 'BAG; PDOK', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (15322 en)'}"
1848,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1849,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1850,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1851,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1852,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1853,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1854,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1855,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1856,2023-10-30 23:30:30+01:00,143390295,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1857,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1858,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1859,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1860,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1861,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1862,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1863,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1864,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1865,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1866,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1867,2024-02-16 22:54:21+01:00,147550335,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18970 en)'}"
1868,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1869,2023-11-14 23:20:16+01:00,144028560,"{'source': 'BAG', 'comment': 'BAG Update', 'created_by': 'JOSM/1.5 (18874 en)'}"
1870,2014-08-06 21:54:05+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1871,2014-08-06 21:53:40+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1872,2014-08-06 21:37:48+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1873,2014-08-06 21:37:45+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1874,2014-08-06 21:37:47+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1875,2014-08-06 21:37:49+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1876,2014-08-06 21:37:42+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1877,2014-08-06 21:53:44+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1878,2014-08-06 21:53:37+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1879,2014-08-06 21:53:45+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1880,2014-08-06 21:53:39+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1881,2014-08-06 21:37:53+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1882,2014-08-06 21:54:08+02:00,24582522,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1883,2014-08-06 21:37:48+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1884,2014-08-06 21:37:50+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1885,2014-08-06 21:37:46+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1886,2014-08-06 21:37:51+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1887,2012-06-01 19:15:22+02:00,11769667,"{'created_by': 'JOSM/1.5 (5210 en_GB)', 'comment': 'Voetbalvelden  Meijel mbv Bing'}"
1888,2014-08-06 21:47:26+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1889,2014-08-06 21:47:31+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1890,2014-08-06 21:47:16+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1891,2014-08-06 21:47:58+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1892,2014-08-06 21:47:20+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1893,2014-08-06 21:47:54+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1894,2014-08-06 21:37:46+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1895,2014-08-06 22:16:58+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1896,2014-08-06 22:16:55+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1897,2014-08-06 22:16:56+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1898,2012-05-22 20:45:11+02:00,11674435,"{'created_by': 'JOSM/1.5 (5210 en_GB)', 'comment': 'Update Beringe mbv Bing'}"
1899,2014-08-06 22:16:58+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1900,2014-08-06 22:16:58+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1901,2014-08-06 22:16:57+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1902,2014-08-06 22:29:33+02:00,24583419,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1903,2014-08-06 21:47:46+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1904,2014-08-06 21:47:39+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1905,2014-08-06 21:47:57+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1906,2014-08-06 21:47:04+02:00,24582200,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1907,2014-08-06 21:37:48+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1908,2014-08-06 21:37:52+02:00,24582325,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1909,2014-08-06 22:29:44+02:00,24583419,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1910,2014-08-06 22:29:21+02:00,24583419,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1911,2014-08-06 22:29:38+02:00,24583419,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1912,2014-08-06 22:29:40+02:00,24583419,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1913,2014-08-07 18:27:26+02:00,24599198,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1914,2014-08-07 18:27:29+02:00,24599198,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1915,2014-08-06 22:16:57+02:00,24583208,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1916,2014-08-07 18:15:02+02:00,24599078,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1917,2014-08-07 18:14:56+02:00,24599078,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1918,2014-08-07 18:27:10+02:00,24599198,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1919,2014-08-07 18:15:00+02:00,24599078,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1920,2014-08-07 18:27:26+02:00,24599198,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
1921,2014-08-07 18:27:14+02:00,24599198,"{'created_by': 'JOSM/1.5 (7347 en)', 'comment': 'BAG Import'}"
