,valid_from,changeset_id,tags_before,changeset_tags
2065,2012-07-20 02:36:27+02:00,12352403,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2066,2012-07-20 02:43:09+02:00,12352760,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2067,2012-07-20 02:42:04+02:00,12352676,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2068,2012-01-29 16:25:12+01:00,10531097,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2069,2012-07-20 02:36:42+02:00,12352413,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2070,2012-07-20 02:37:30+02:00,12352443,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2071,2012-07-20 02:36:22+02:00,12352399,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2072,2012-01-29 16:25:18+01:00,10531097,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2073,2012-07-20 02:37:10+02:00,12352432,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2074,2012-07-20 02:42:37+02:00,12352731,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2075,2012-07-20 02:37:30+02:00,12352443,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2076,2012-01-29 16:25:23+01:00,10531097,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2077,2012-07-20 02:42:37+02:00,12352731,{'created_by': 'JOSM'},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2078,2012-01-27 16:42:42+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2079,2012-01-27 16:42:43+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2080,2012-01-27 16:42:44+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2081,2012-01-27 16:42:45+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2082,2012-01-27 16:42:45+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2083,2012-01-27 16:42:46+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2084,2012-01-27 16:42:47+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2085,2009-05-29 19:00:53+02:00,1351974,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2086,2009-05-29 19:00:55+02:00,1351974,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2087,2009-05-29 19:00:54+02:00,1351974,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2088,2012-01-27 16:42:49+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2089,2012-01-27 16:42:49+01:00,10513600,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2090,2012-07-20 02:48:17+02:00,12353056,{},"{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2091,2009-05-29 18:53:58+02:00,1351934,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2092,2012-01-27 16:46:43+01:00,10513673,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (4765 de)', 'comment': 'remapping (Bing)'}"
2093,2009-05-29 18:53:58+02:00,1351934,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2094,2009-05-29 18:54:00+02:00,1351934,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2095,2009-05-29 18:54:00+02:00,1351934,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (1566 de)', 'comment': 'neu: R101'}"
2096,2014-01-19 00:36:21+01:00,20076721,{},"{'build': '2.3-605-gbec0ea7', 'created_by': 'Potlatch 2', 'version': '2.3', 'comment': 'add desert'}"
2097,2008-04-21 16:51:22+02:00,219062,{'created_by': 'JOSM'},{}
2098,2008-04-21 16:51:22+02:00,219062,{'created_by': 'JOSM'},{}
2099,2008-05-21 20:43:58+02:00,493326,{'created_by': 'Merkaartor 0.11'},{}
2100,2012-07-20 02:46:08+02:00,12352916,"{'name': 'Lemsid', 'amenity': 'fuel'}","{'created_by': 'Redaction bot', 'bot': 'yes', 'comment': 'Updates based on the redaction process'}"
2101,2023-09-15 07:28:39+02:00,141285248,{'power': 'tower'},"{'created_by': 'JOSM/1.5 (18822 it)', 'source': 'Esri World Imagery', 'comment': 'powerlines + corrections'}"
2102,2023-09-15 07:28:39+02:00,141285248,{'power': 'tower'},"{'created_by': 'JOSM/1.5 (18822 it)', 'source': 'Esri World Imagery', 'comment': 'powerlines + corrections'}"
2103,2023-09-14 09:45:39+02:00,141243917,{'power': 'tower'},"{'created_by': 'JOSM/1.5 (18822 it)', 'source': 'Esri World Imagery; Bing; EsriWorldImagery', 'comment': '#hotosm-project-15475 #moroccoearthquake2023', 'hashtags': '#hotosm-project-15475;#moroccoearthquake2023'}"
2104,2023-09-14 09:45:39+02:00,141243917,{'power': 'tower'},"{'created_by': 'JOSM/1.5 (18822 it)', 'source': 'Esri World Imagery; Bing; EsriWorldImagery', 'comment': '#hotosm-project-15475 #moroccoearthquake2023', 'hashtags': '#hotosm-project-15475;#moroccoearthquake2023'}"
2105,2012-10-20 16:54:33+02:00,13568592,"{'source': 'US NGA Pub. 113. 2011-10-20.', 'seamark:type': 'light_minor', 'seamark:name': 'Pena Grande.', 'seamark:light:character': 'Fl', 'seamark:light:colour': 'white', 'seamark:light:period': '15', 'seamark:light:height': '173', 'seamark:light:range': '9', 'seamark:light:ref': 'D 2631', 'seamark:fixme': 'please_fix_position', 'seamark:light:group': '4', 'seamark:light:sequence': '0.4+(2.6),0.4+(2.6),0.4+(2.6),0.4+(5.6)', 'seamark:landmark:height': '11'}","{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-502-g0247dab'}"
2106,2023-09-14 09:46:56+02:00,141243961,{'power': 'tower'},"{'created_by': 'JOSM/1.5 (18822 it)', 'source': 'Esri World Imagery; Bing; EsriWorldImagery', 'comment': '#hotosm-project-15475 #moroccoearthquake2023', 'hashtags': '#hotosm-project-15475;#moroccoearthquake2023'}"
2107,2014-11-11 17:57:58+01:00,26711939,{'amenity': 'bus_station'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-648-g9cab056'}"
2108,2020-02-26 14:20:28+01:00,81505198,{},"{'imagery_used': 'OpenStreetMap (Standard);OpenTopoMap;Maxar Standard Imagery (Beta)', 'changesets_count': '202', 'host': 'https://www.openstreetmap.org/edit', 'locale': 'fr-FR', 'created_by': 'iD 2.17.2', 'comment': 'no such wall'}"
2109,2015-10-25 00:54:41+02:00,34850860,{},"{'created_by': 'iD 1.7.4', 'locale': 'fr', 'imagery_used': 'Bing', 'host': 'https://www.openstreetmap.org/id'}"
2110,2022-04-05 13:43:14+02:00,119340346,{'power': 'pole'},"{'host': 'https://www.openstreetmap.org/edit', 'review_requested': 'yes', 'comment': 'onee', 'changesets_count': '100', 'locale': 'fr-FR', 'created_by': 'iD 2.20.4', 'imagery_used': 'Maxar Premium Imagery'}"
2111,2022-04-05 13:43:14+02:00,119340346,{'power': 'pole'},"{'host': 'https://www.openstreetmap.org/edit', 'review_requested': 'yes', 'comment': 'onee', 'changesets_count': '100', 'locale': 'fr-FR', 'created_by': 'iD 2.20.4', 'imagery_used': 'Maxar Premium Imagery'}"
2112,2022-04-05 13:47:48+02:00,119340531,{'power': 'substation'},"{'created_by': 'iD 2.20.4', 'locale': 'fr-FR', 'imagery_used': 'Maxar Premium Imagery', 'resolved:mismatched_geometry:point_as_vertex': '1', 'host': 'https://www.openstreetmap.org/edit', 'review_requested': 'yes', 'changesets_count': '101', 'comment': 'onee'}"
2113,2014-05-07 04:20:39+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2114,2014-05-07 04:20:39+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2115,2014-05-07 04:20:30+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2116,2014-05-07 04:20:10+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2117,2014-05-07 04:20:34+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2118,2014-05-07 04:20:11+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2119,2014-05-07 04:20:17+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2120,2014-05-07 04:20:37+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2121,2014-05-07 04:20:37+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2122,2014-05-07 04:20:14+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2123,2014-05-07 04:20:13+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2124,2014-05-07 04:20:39+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2125,2014-05-07 04:20:40+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2126,2014-05-07 04:20:22+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2127,2014-05-07 04:20:42+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2128,2014-05-07 04:20:27+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2129,2014-05-07 04:20:35+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2130,2014-05-07 04:20:16+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2131,2014-05-07 04:20:21+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2132,2014-05-07 04:20:23+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2133,2014-05-07 04:20:35+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2134,2014-05-07 04:20:19+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2135,2014-05-07 04:20:35+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2136,2014-05-07 04:20:13+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2137,2014-05-07 04:20:18+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2138,2014-05-07 04:20:32+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2139,2014-05-07 04:20:12+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2140,2014-05-07 04:20:24+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2141,2014-05-07 04:20:29+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2142,2014-05-07 04:20:13+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2143,2014-05-07 04:20:32+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2144,2014-05-07 04:20:35+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2145,2014-05-07 04:20:29+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2146,2014-05-07 04:20:17+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2147,2014-05-07 04:20:26+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2148,2014-05-07 04:20:28+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2149,2014-05-07 04:20:23+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2150,2014-05-07 04:20:41+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2151,2014-05-07 04:20:40+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2152,2014-05-07 04:20:27+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2153,2014-05-07 04:20:30+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2154,2014-05-07 04:20:11+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2155,2014-05-07 04:20:32+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2156,2014-05-07 04:20:38+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2157,2014-05-07 04:20:17+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2158,2014-05-07 04:20:32+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2159,2014-05-07 04:20:24+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2160,2014-05-07 04:20:32+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2161,2014-05-07 04:20:36+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2162,2014-05-07 04:20:14+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2163,2014-05-07 04:20:27+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2164,2014-05-07 04:20:14+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2165,2014-05-07 04:20:34+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2166,2014-05-07 04:20:41+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2167,2014-05-07 04:20:21+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2168,2014-05-07 04:20:41+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2169,2014-05-07 04:20:27+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2170,2014-05-07 04:20:26+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2171,2014-05-07 04:20:30+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2172,2014-05-07 04:20:37+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2173,2014-05-07 04:20:26+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2174,2014-05-07 04:20:28+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2175,2014-05-07 04:20:28+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2176,2014-05-07 04:20:38+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2177,2014-05-07 04:20:38+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2178,2014-05-07 04:20:39+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2179,2014-05-07 04:20:28+02:00,22178579,{'admin_level': '9'},"{'created_by': 'Potlatch 2', 'version': '2.3', 'build': '2.3-605-gbec0ea7'}"
2180,2018-01-29 19:28:37+01:00,55868117,{'power': 'pole'},"{'created_by': 'Potlatch 2', 'version': '2.5', 'build': '2.5-21-gec1befed'}"
2181,2018-01-29 19:28:37+01:00,55868117,{'power': 'pole'},"{'created_by': 'Potlatch 2', 'version': '2.5', 'build': '2.5-21-gec1befed'}"
2182,2016-02-15 14:10:35+01:00,37224352,"{'source': 'data.gov.ma', 'name': 'LAAYOUNE ENNAHDA', 'addr:city': 'LAAYOUNE', 'addr:postcode': '70043.0', 'amenity': 'post_office', 'operator': 'Barid Al Maghrib', 'addr:place': 'El Marssa', 'addr:district': 'LAAYOUNE', 'addr:suburb': 'LAAYOUNE', 'addr:province': 'LAAYOUNE', 'addr:full': 'Avenue Mhamed V , El Marssa, 70043 LAAYOUNE', 'fixme': 'resurvey', 'comment': 'Précision de 3 décimal', 'post_office:type': 'agence ABB', 'ref:code_mecano': '74700.0'}","{'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.8.5', 'locale': 'en-US', 'comment': 'fix per Osmose'}"
2183,2016-02-15 14:06:26+01:00,37224270,"{'source': 'data.gov.ma', 'name': 'LAAYOUNE HAY TAAOUN', 'addr:city': 'LAAYOUNE', 'addr:postcode': '70015.0', 'amenity': 'post_office', 'operator': 'Barid Al Maghrib', 'addr:place': 'HAY TAAOUN', 'addr:district': 'LAAYOUNE', 'addr:suburb': 'LAAYOUNE', 'addr:province': 'LAAYOUNE', 'addr:full': 'AV DAR ESSALLAM HAY TAAOUN 70015 LAAYOUNE', 'fixme': 'resurvey', 'comment': 'Précision de 3 décimal', 'post_office:type': 'agence ABB', 'ref:code_mecano': '74064.0'}","{'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.8.5', 'locale': 'en-US', 'comment': 'fix per Osmose'}"
2184,2015-07-19 14:35:15+02:00,32732057,{},"{'created_by': 'iD 1.7.3', 'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id'}"
2185,2022-12-12 20:59:31+01:00,130010917,{'power': 'pole'},"{'created_by': 'RapiD 1.1.9', 'locale': 'nl', 'imagery_used': 'Maxar Premium Imagery;Bing Maps Aerial', 'host': 'https://mapwith.ai/rapid', 'warnings:crossing_ways:highway-waterway': '1', 'warnings:y_shaped_connection': '1', 'changesets_count': '10265', 'comment': 'add powerlines'}"
2186,2024-01-09 15:15:02+01:00,146068778,"{'name': 'Check-Point', 'amenity': 'police'}","{'created_by': 'JOSM/1.5 (18907 en)', 'source': 'Maxar SecureWatch Imagery 2023-12-28', 'comment': '#digitalegypt Update some roads', 'hashtags': '#digitalegypt'}"
2187,2021-06-25 16:23:25+02:00,106967552,"{'highway': 'crossing', 'crossing': 'zebra'}","{'resolved:outdated_tags:incomplete_tags': '2', 'locale': 'en-GB', 'imagery_used': 'Bing aerial imagery', 'host': 'https://www.openstreetmap.org/edit', 'resolved:mismatched_geometry:vertex_as_point': '11', 'changesets_count': '2279', 'created_by': 'iD 2.19.6', 'comment': 'Corrected some issues.'}"
2188,2017-08-03 06:21:11+02:00,50795511,"{'highway': 'crossing', 'crossing': 'uncontrolled'}","{'imagery_used': 'Bing aerial imagery', 'host': 'http://www.openstreetmap.org/edit', 'created_by': 'iD 2.3.2', 'locale': 'en-US', 'comment': 'Fix with Osmose'}"
2189,2017-08-03 06:25:48+02:00,50795541,"{'highway': 'crossing', 'crossing': 'uncontrolled'}","{'imagery_used': 'Bing aerial imagery', 'host': 'http://www.openstreetmap.org/edit', 'created_by': 'iD 2.3.2', 'locale': 'en-US', 'comment': 'Fix with Osmose'}"
2190,2018-10-30 08:36:34+01:00,64002168,"{'name': 'awt', 'stat': 'usercenter', 'contribution': 'light'}","{'created_by': 'JOSM/1.5 (14382 en)', 'source': 'existing nodes', 'comment': 'testing Perl repository'}"
2191,2023-05-24 01:25:12+02:00,136475641,"{'man_made': 'communications_tower', 'tower:type': 'برج شبكة كعيدة السكن iam network tower(sekn)'}","{'changesets_count': '13', 'locale': 'en-US', 'source': 'local knowledge', 'imagery_used': 'Maxar Premium Imagery', 'host': 'https://www.openstreetmap.org/edit', 'review_requested': 'yes', 'created_by': 'iD 2.25.2', 'resolved:missing_tag:any': '3', 'comment': 'انا اقطن بالقرب من هذه المنطقة واعرفها جيدا وهذه التعديلات صحيحة تماما'}"
2192,2012-04-21 12:34:31+02:00,11372260,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (5177 en_GB)', 'comment': 'retrace non-CT agreed coastline way'}"
2193,2017-08-24 22:30:23+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2194,2012-01-21 02:45:04+01:00,10452261,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (4667 en_GB)', 'comment': 'fix minor coastline artifacts'}"
2195,2012-01-21 02:45:04+01:00,10452261,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (4667 en_GB)', 'comment': 'fix minor coastline artifacts'}"
2196,2017-08-24 22:30:24+02:00,51418275,{'source': 'PGS'},"{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2197,2017-08-24 22:30:25+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2198,2017-08-24 22:30:25+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2199,2017-08-24 22:30:25+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2200,2017-08-24 22:30:25+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2201,2017-08-24 22:30:25+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2202,2017-08-24 22:30:25+02:00,51418275,{'source': 'PGS'},"{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2203,2017-08-24 22:30:26+02:00,51418275,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2204,2017-08-24 22:30:26+02:00,51418275,{'source': 'PGS'},"{'created_by': 'JOSM/1.5 (12545 en)', 'source': 'Bing', 'comment': 'Moroccan Sahara, improve coastline around El Marsa'}"
2205,2015-05-26 23:57:18+02:00,31485730,"{'source': 'PGS', 'created_by': 'almien_coastlines'}","{'build': '2.3-650-gad99430', 'created_by': 'Potlatch 2', 'version': '2.3', 'comment': 'boundaries'}"
