,Unnamed: 0,valid_from,changeset_id,tags_before,changeset_tags,comments
692,318,2014-05-31 03:05:15+00:00,22645111,"{'name': '奇尼', 'place': 'village', 'name:zh': '奇尼'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
693,319,2014-05-31 02:57:23+00:00,22645111,"{'name': '安嘎此', 'place': 'village', 'name:zh': '安嘎此'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
694,320,2014-05-31 02:57:04+00:00,22645111,"{'name': '安尼尼', 'place': 'village', 'name:zh': '安尼尼'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
695,321,2014-05-31 02:19:31+00:00,22645111,"{'name': '巴陵', 'place': 'village', 'name:zh': '巴陵'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
696,322,2014-05-31 02:17:42+00:00,22645111,"{'name': '布瑞尼', 'place': 'village', 'name:zh': '布瑞尼'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
697,323,2014-05-31 02:15:50+00:00,22645111,"{'name': '帕杨格', 'place': 'village', 'name:zh': '帕杨格'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1547,1173,2014-05-31 04:02:37+00:00,22645111,"{'name': '唐甸', 'place': 'village', 'name:zh': '唐甸'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1548,1174,2014-05-31 04:00:53+00:00,22645111,"{'name': '嘎哥', 'place': 'village', 'name:zh': '嘎哥'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1580,1206,2014-05-30 20:40:17+00:00,22645111,"{'name': '阿米', 'place': 'village', 'name:zh': '阿米'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1544,1170,2014-05-31 04:35:59+00:00,22645111,"{'name': '勒洛', 'place': 'village', 'name:zh': '勒洛'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1545,1171,2014-05-31 04:35:49+00:00,22645111,"{'name': '勒空曲宗', 'place': 'village', 'name:zh': '勒空曲宗'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1546,1172,2014-05-31 04:25:01+00:00,22645111,"{'name': '卡托浦', 'place': 'village', 'name:zh': '卡托浦'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1575,1201,2014-05-30 21:28:28+00:00,22645111,"{'name': '西兰', 'place': 'village', 'name:zh': '西兰'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1576,1202,2014-05-30 21:11:36+00:00,22645111,"{'name': '达毒', 'place': 'village', 'name:zh': '达毒'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1577,1203,2014-05-30 21:02:01+00:00,22645111,"{'name': '邦热', 'place': 'village', 'name:zh': '邦热'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1578,1204,2014-05-30 20:58:25+00:00,22645111,"{'name': '里多', 'place': 'village', 'name:zh': '里多'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1579,1205,2014-05-30 20:41:59+00:00,22645111,"{'name': '阿木林', 'place': 'village', 'name:zh': '阿木林'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
621,247,2014-05-30 21:57:14+00:00,22645111,"{'name': '舒普兴', 'place': 'village', 'name:zh': '舒普兴'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1581,1207,2014-05-30 20:33:47+00:00,22645111,"{'name': '雪穷', 'place': 'village', 'name:zh': '雪穷'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1553,1179,2014-05-31 02:57:22+00:00,22645111,"{'name': '安嘎邦', 'place': 'village', 'name:zh': '安嘎邦'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1554,1180,2014-05-31 02:56:27+00:00,22645111,"{'name': '安诺旦', 'place': 'village', 'name:zh': '安诺旦'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1555,1181,2014-05-31 02:53:16+00:00,22645111,"{'name': '密伦', 'place': 'village', 'name:zh': '密伦'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1556,1182,2014-05-31 02:14:07+00:00,22645111,"{'name': '帮起', 'place': 'village', 'name:zh': '帮起'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1557,1183,2014-05-31 02:07:34+00:00,22645111,"{'name': '庄房', 'place': 'village', 'name:zh': '庄房'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1558,1184,2014-05-31 02:07:05+00:00,22645111,"{'name': '库拉母利', 'place': 'village', 'name:zh': '库拉母利'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1563,1189,2014-05-31 00:31:43+00:00,22645111,"{'name': '杜库', 'place': 'village', 'name:zh': '杜库'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1645,1271,2014-05-31 03:43:47+00:00,22645111,"{'name': '塔鲁普', 'place': 'village', 'name:zh': '塔鲁普'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
618,244,2014-05-30 22:38:06+00:00,22645111,"{'name': '科姆三', 'place': 'village', 'name:zh': '科姆三'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
619,245,2014-05-30 22:23:33+00:00,22645111,"{'name': '纳姆蒂', 'place': 'village', 'name:zh': '纳姆蒂'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1665,1291,2014-05-30 21:07:53+00:00,22645111,"{'name': '通瓦', 'place': 'village', 'name:zh': '通瓦'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1666,1292,2014-05-30 20:57:42+00:00,22645111,"{'name': '里雅沟', 'place': 'village', 'name:zh': '里雅沟'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1667,1293,2014-05-30 20:44:32+00:00,22645111,"{'name': '阿多', 'place': 'village', 'name:zh': '阿多'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1668,1294,2014-05-30 20:40:54+00:00,22645111,"{'name': '阿泽里', 'place': 'village', 'name:zh': '阿泽里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1669,1295,2014-05-30 20:39:34+00:00,22645111,"{'name': '阿蒙岗', 'place': 'village', 'name:zh': '阿蒙岗'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1643,1269,2014-05-31 03:44:38+00:00,22645111,"{'name': '塔拉克', 'place': 'village', 'name:zh': '塔拉克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1644,1270,2014-05-31 03:43:52+00:00,22645111,"{'name': '塔隆纳', 'place': 'village', 'name:zh': '塔隆纳'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
617,243,2014-05-30 23:04:53+00:00,22645111,"{'name': '生松', 'place': 'village', 'name:zh': '生松'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1646,1272,2014-05-31 02:28:05+00:00,22645111,"{'name': '岗里', 'place': 'village', 'name:zh': '岗里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1647,1273,2014-05-31 02:16:42+00:00,22645111,"{'name': '希博亚', 'place': 'village', 'name:zh': '希博亚'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1649,1275,2014-05-31 00:01:55+00:00,22645111,"{'name': '比木帕克', 'place': 'village', 'name:zh': '比木帕克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1650,1276,2014-05-30 23:43:15+00:00,22645111,"{'name': '波吉', 'place': 'village', 'name:zh': '波吉'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1651,1277,2014-05-30 23:43:09+00:00,22645111,"{'name': '波如', 'place': 'village', 'name:zh': '波如'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1652,1278,2014-05-30 23:42:05+00:00,22645111,"{'name': '波阿克', 'place': 'village', 'name:zh': '波阿克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1653,1279,2014-05-30 22:51:15+00:00,22645111,"{'name': '皮太', 'place': 'village', 'name:zh': '皮太'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1654,1280,2014-05-30 22:29:55+00:00,22645111,"{'name': '米东拉', 'place': 'village', 'name:zh': '米东拉'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
608,234,2014-05-31 00:51:44+00:00,22645111,"{'name': '曲子通', 'place': 'village', 'name:zh': '曲子通'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
600,226,2014-05-31 02:21:35+00:00,22645111,"{'name': '巴布克', 'place': 'village', 'name:zh': '巴布克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
601,227,2014-05-31 02:18:13+00:00,22645111,"{'name': '布拉母哈岗', 'place': 'village', 'name:zh': '布拉母哈岗'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
602,228,2014-05-31 02:15:28+00:00,22645111,"{'name': '帕陆', 'place': 'village', 'name:zh': '帕陆'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
603,229,2014-05-31 02:05:32+00:00,22645111,"{'name': '康亚', 'place': 'village', 'name:zh': '康亚'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
604,230,2014-05-31 02:04:07+00:00,22645111,"{'name': '康青', 'place': 'village', 'name:zh': '康青'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
605,231,2014-05-31 01:46:43+00:00,22645111,"{'name': '惹英', 'place': 'village', 'name:zh': '惹英'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
606,232,2014-05-31 01:30:48+00:00,22645111,"{'name': '拉帮', 'place': 'village', 'name:zh': '拉帮'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
607,233,2014-05-31 01:04:29+00:00,22645111,"{'name': '旁金', 'place': 'village', 'name:zh': '旁金'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1655,1281,2014-05-30 22:24:24+00:00,22645111,"{'name': '约木查', 'place': 'village', 'name:zh': '约木查'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1660,1286,2014-05-30 21:48:07+00:00,22645111,"{'name': '苏木散', 'place': 'village', 'name:zh': '苏木散'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1661,1287,2014-05-30 21:29:29+00:00,22645111,"{'name': '衣尼衣', 'place': 'village', 'name:zh': '衣尼衣'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
611,237,2014-05-31 00:23:20+00:00,22645111,"{'name': '板能', 'place': 'village', 'name:zh': '板能'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
612,238,2014-05-31 00:13:24+00:00,22645111,"{'name': '格给', 'place': 'village', 'name:zh': '格给'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
613,239,2014-05-30 23:54:56+00:00,22645111,"{'name': '汝阿克', 'place': 'village', 'name:zh': '汝阿克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
614,240,2014-05-30 23:50:34+00:00,22645111,"{'name': '沙哈母的', 'place': 'village', 'name:zh': '沙哈母的'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
615,241,2014-05-30 23:43:16+00:00,22645111,"{'name': '波吉', 'place': 'village', 'name:zh': '波吉'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
616,242,2014-05-30 23:24:03+00:00,22645111,"{'name': '热依', 'place': 'village', 'name:zh': '热依'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2236,469,2014-05-30 21:08:12+00:00,22645111,"{'name': '通仁', 'place': 'village', 'name:zh': '通仁'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1641,1267,2014-05-31 04:15:37+00:00,22645111,"{'name': '吉亚', 'place': 'village', 'name:zh': '吉亚'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1642,1268,2014-05-31 03:47:27+00:00,22645111,"{'name': '埃弄里', 'place': 'village', 'name:zh': '埃弄里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2759,992,2014-05-30 20:58:38+00:00,22645111,"{'name': '里伦卡', 'place': 'village', 'name:zh': '里伦卡'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2760,993,2014-05-30 20:33:14+00:00,22645111,"{'name': '雷普克', 'place': 'village', 'name:zh': '雷普克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2821,1054,2014-05-30 20:58:34+00:00,22645111,"{'name': '里刘', 'place': 'village', 'name:zh': '里刘'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2822,1055,2014-05-30 20:58:05+00:00,22645111,"{'name': '里木', 'place': 'village', 'name:zh': '里木'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2234,467,2014-05-30 21:40:32+00:00,22645111,"{'name': '莫巴', 'place': 'village', 'name:zh': '莫巴'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2235,468,2014-05-30 21:09:06+00:00,22645111,"{'name': '迪利', 'place': 'village', 'name:zh': '迪利'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1640,1266,2014-05-31 04:53:49+00:00,22645111,"{'name': '兰里', 'place': 'village', 'name:zh': '兰里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2237,470,2014-05-30 21:06:28+00:00,22645111,"{'name': '那兰', 'place': 'village', 'name:zh': '那兰'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2238,471,2014-05-30 20:58:06+00:00,22645111,"{'name': '里普', 'place': 'village', 'name:zh': '里普'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2239,472,2014-05-30 20:58:01+00:00,22645111,"{'name': '里洲', 'place': 'village', 'name:zh': '里洲'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2209,442,2014-05-31 04:12:00+00:00,22645111,"{'name': '吐米尔', 'place': 'village', 'name:zh': '吐米尔'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2210,443,2014-05-31 04:10:21+00:00,22645111,"{'name': '吴旁', 'place': 'village', 'name:zh': '吴旁'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2211,444,2014-05-31 04:04:02+00:00,22645111,"{'name': '哥巴', 'place': 'village', 'name:zh': '哥巴'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2212,445,2014-05-31 04:02:34+00:00,22645111,"{'name': '唐阿伯', 'place': 'village', 'name:zh': '唐阿伯'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
620,246,2014-05-30 22:03:20+00:00,22645111,"{'name': '聂龙拉', 'place': 'village', 'name:zh': '聂龙拉'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
628,254,2014-05-30 20:39:49+00:00,22645111,"{'name': '阿能洞', 'place': 'village', 'name:zh': '阿能洞'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1656,1282,2014-05-30 22:23:23+00:00,22645111,"{'name': '纳巴', 'place': 'village', 'name:zh': '纳巴'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1657,1283,2014-05-30 22:22:19+00:00,22645111,"{'name': '纳迁', 'place': 'village', 'name:zh': '纳迁'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1658,1284,2014-05-30 22:15:51+00:00,22645111,"{'name': '罗龙', 'place': 'village', 'name:zh': '罗龙'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1659,1285,2014-05-30 22:00:57+00:00,22645111,"{'name': '胡里', 'place': 'village', 'name:zh': '胡里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
624,250,2014-05-30 21:23:02+00:00,22645111,"{'name': '诺德', 'place': 'village', 'name:zh': '诺德'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
625,251,2014-05-30 21:11:12+00:00,22645111,"{'name': '达约', 'place': 'village', 'name:zh': '达约'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
626,252,2014-05-30 21:05:31+00:00,22645111,"{'name': '那希', 'place': 'village', 'name:zh': '那希'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
627,253,2014-05-30 20:48:08+00:00,22645111,"{'name': '门巩', 'place': 'village', 'name:zh': '门巩'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1825,58,2014-05-30 21:06:23+00:00,22645111,"{'name': '那加', 'place': 'village', 'name:zh': '那加'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1662,1288,2014-05-30 21:24:05+00:00,22645111,"{'name': '让库', 'place': 'village', 'name:zh': '让库'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1663,1289,2014-05-30 21:13:33+00:00,22645111,"{'name': '达东', 'place': 'village', 'name:zh': '达东'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1664,1290,2014-05-30 21:11:44+00:00,22645111,"{'name': '达木布克', 'place': 'village', 'name:zh': '达木布克'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1635,1261,2014-05-31 05:22:54+00:00,22645111,"{'name': '丹娘拉', 'place': 'village', 'name:zh': '丹娘拉'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1636,1262,2014-05-31 05:14:42+00:00,22645111,"{'name': '亚沙林', 'place': 'village', 'name:zh': '亚沙林'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1637,1263,2014-05-31 05:14:39+00:00,22645111,"{'name': '亚洛诺', 'place': 'village', 'name:zh': '亚洛诺'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1638,1264,2014-05-31 05:08:04+00:00,22645111,"{'name': '低色拉山口', 'place': 'village', 'name:zh': '低色拉山口'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
1639,1265,2014-05-31 05:05:41+00:00,22645111,"{'name': '依其波', 'place': 'village', 'name:zh': '依其波'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2140,373,2014-05-31 03:44:45+00:00,22645111,"{'name': '塔库', 'place': 'village', 'name:zh': '塔库'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2030,263,2014-05-30 20:58:41+00:00,22645111,"{'name': '里', 'place': 'village', 'name:zh': '里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
437,63,2014-05-30 22:24:40+00:00,22645111,"{'name': '红里', 'place': 'village', 'name:zh': '红里'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
438,64,2014-05-30 22:21:26+00:00,22645111,"{'name': '绒尼', 'place': 'village', 'name:zh': '绒尼'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2153,386,2014-05-30 22:23:14+00:00,22645111,"{'name': '纳帕', 'place': 'village', 'name:zh': '纳帕'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
2154,387,2014-05-30 21:11:30+00:00,22645111,"{'name': '达波里约', 'place': 'village', 'name:zh': '达波里约'}","{'created_by': 'osmtools/30252 (linux)', 'bot': 'yes', 'comment': 'Revert undiscussed imports from unknown source'}",Revert undiscussed imports from unknown source
